Capability ID,Area,Haskell source,Python target,User-visible behavior,Priority,State,Verification level,Known divergences,Notes
RD-CMX-CLOSURE-TASK-ORDERED-001,Reader,src/Text/Pandoc/Readers/CommonMark.hs,src/pandoc_py/readers/commonmark_x.py,commonmark_x input keeps ordered-list task markers as literal text on JSON/HTML/native rails plus commonmark_x round-trip rail,High,verified_smoke,smoke,,Verified with task_list_ordered fixture across all four commonmark_x rails after source-format-gated task-marker restoration.
RD-CMX-CLOSURE-FOOTNOTE-INLINE-001,Reader,src/Text/Pandoc/Readers/CommonMark.hs,src/pandoc_py/readers/commonmark_x.py,commonmark_x input keeps inline footnote syntax literal on JSON/HTML/native rails plus commonmark_x round-trip rail,High,verified_smoke,smoke,,Verified with footnote_inline fixture across all four commonmark_x rails after protecting inline-note syntax before markdown parsing.
RD-CMX-CLOSURE-RAWBLOCK-COMMENT-001,Reader,src/Text/Pandoc/Readers/CommonMark.hs,src/pandoc_py/readers/commonmark_x.py,commonmark_x input preserves trailing newline in raw HTML comment blocks on JSON/HTML/native rails plus commonmark_x round-trip rail,Medium,verified_smoke,smoke,,Verified with raw_block_comment fixture across all four commonmark_x rails after html RawBlock newline preservation and raw-block writer trim alignment.
RD-CMX-CLOSURE-RAWBLOCK-ATTR-001,Reader,src/Text/Pandoc/Readers/CommonMark.hs,src/pandoc_py/readers/commonmark_x.py,commonmark_x input preserves trailing newline in fenced raw HTML blocks on JSON/HTML/native rails plus commonmark_x round-trip rail,Medium,verified_smoke,smoke,,Verified with raw_block_attr fixture across all four commonmark_x rails after html RawBlock newline preservation and raw-block writer trim alignment.
RD-CMX-CLOSURE-RAWBLOCK-SCRIPT-001,Reader,src/Text/Pandoc/Readers/CommonMark.hs,src/pandoc_py/readers/commonmark_x.py,commonmark_x input preserves trailing newline in raw HTML script blocks on JSON/HTML/native rails plus commonmark_x round-trip rail,Medium,verified_smoke,smoke,,Verified with raw_block_script fixture across all four commonmark_x rails after html RawBlock newline preservation and raw-block writer trim alignment.
RD-CMX-CLOSURE-RAWBLOCK-HR-001,Reader,src/Text/Pandoc/Readers/CommonMark.hs,src/pandoc_py/readers/commonmark_x.py,commonmark_x input preserves trailing newline in raw HTML hr blocks on JSON/HTML/native rails plus commonmark_x round-trip rail,Medium,verified_smoke,smoke,,Verified with raw_block_hr fixture across all four commonmark_x rails after html RawBlock newline preservation and raw-block writer trim alignment.
RD-JSON-BREADTH-ATX-001,Reader,src/Text/Pandoc/JSON.hs; src/Text/Pandoc/Writers/Markdown.hs,src/pandoc_py/readers/pandoc_json.py,JSON input admits plain ATX headings on JSON/HTML/native rails,High,verified_smoke,smoke,,"Verified with atx_heading oracle-generated JSON fixture across structured JSON, normalized HTML, and native round-trip rails."
RD-JSON-BREADTH-AUTOLINK-001,Reader,src/Text/Pandoc/JSON.hs; src/Text/Pandoc/Writers/HTML.hs,src/pandoc_py/readers/pandoc_json.py,JSON input admits URI autolink paragraphs on JSON/HTML/native rails,High,verified_smoke,smoke,,"Verified with autolink_paragraph oracle-generated JSON fixture across structured JSON, normalized HTML, and native round-trip rails."
RD-JSON-BREADTH-BQUOTE-001,Reader,src/Text/Pandoc/JSON.hs,src/pandoc_py/readers/pandoc_json.py,JSON input admits inline block quotes on JSON/HTML/native rails,High,verified_smoke,smoke,,"Verified with block_quote_inline oracle-generated JSON fixture across structured JSON, normalized HTML, and native round-trip rails."
RD-JSON-BREADTH-BLIST-001,Reader,src/Text/Pandoc/JSON.hs,src/pandoc_py/readers/pandoc_json.py,JSON input admits tight bullet lists on JSON/HTML/native rails,High,verified_smoke,smoke,,"Verified with bullet_list oracle-generated JSON fixture across structured JSON, normalized HTML, and native round-trip rails."
RD-JSON-BREADTH-CITE-MULTI-001,Reader,src/Text/Pandoc/JSON.hs,src/pandoc_py/readers/pandoc_json.py,JSON input admits multi-citation paragraphs on JSON/HTML/native rails,High,verified_smoke,smoke,,"Verified with citation_multi oracle-generated JSON fixture across structured JSON, normalized HTML, and native round-trip rails."
RD-JSON-BREADTH-CITE-SIMPLE-001,Reader,src/Text/Pandoc/JSON.hs,src/pandoc_py/readers/pandoc_json.py,JSON input admits simple citation paragraphs on JSON/HTML/native rails,High,verified_smoke,smoke,,"Verified with citation_simple oracle-generated JSON fixture across structured JSON, normalized HTML, and native round-trip rails."
RD-JSON-BREADTH-CODE-001,Reader,src/Text/Pandoc/JSON.hs,src/pandoc_py/readers/pandoc_json.py,JSON input admits code-span paragraphs on JSON/HTML/native rails,High,verified_smoke,smoke,,"Verified with code_span_paragraph oracle-generated JSON fixture across structured JSON, normalized HTML, and native round-trip rails."
RD-JSON-BREADTH-DEFLIST-001,Reader,src/Text/Pandoc/JSON.hs,src/pandoc_py/readers/pandoc_json.py,JSON input admits simple definition lists on JSON/HTML/native rails,High,verified_smoke,smoke,,"Verified with definition_list_simple oracle-generated JSON fixture across structured JSON, normalized HTML, and native round-trip rails."
RD-JSON-BREADTH-MATH-DISPLAY-001,Reader,src/Text/Pandoc/JSON.hs,src/pandoc_py/readers/pandoc_json.py,JSON input admits display math blocks on JSON/HTML/native rails,High,verified_smoke,smoke,,"Verified with display_math_block oracle-generated JSON fixture across structured JSON, normalized HTML, and native round-trip rails."
RD-JSON-BREADTH-EMAIL-AUTOLINK-001,Reader,src/Text/Pandoc/JSON.hs; src/Text/Pandoc/Writers/HTML.hs,src/pandoc_py/readers/pandoc_json.py,JSON input admits email-autolink paragraphs on JSON/HTML/native rails,High,verified_smoke,smoke,,"Verified with email_autolink_paragraph oracle-generated JSON fixture across structured JSON, normalized HTML, and native round-trip rails."
RD-JSON-BREADTH-FENCED-CODE-ATTR-001,Reader,src/Text/Pandoc/JSON.hs,src/pandoc_py/readers/pandoc_json.py,JSON input admits fenced code blocks with attributes on JSON/HTML/native rails,High,verified_smoke,smoke,,"Verified with fenced_code_attrs oracle-generated JSON fixture across structured JSON, normalized HTML, and native round-trip rails."
RD-JSON-BREADTH-FENCED-DIV-001,Reader,src/Text/Pandoc/JSON.hs,src/pandoc_py/readers/pandoc_json.py,JSON input admits fenced div blocks on JSON/HTML/native rails,High,verified_smoke,smoke,,"Verified with fenced_div oracle-generated JSON fixture across structured JSON, normalized HTML, and native round-trip rails."
RD-JSON-BREADTH-FOOTNOTE-INLINE-001,Reader,src/Text/Pandoc/JSON.hs,src/pandoc_py/readers/pandoc_json.py,JSON input admits inline footnotes on JSON/HTML/native rails,High,verified_smoke,smoke,,"Verified with footnote_inline oracle-generated JSON fixture across structured JSON, normalized HTML, and native round-trip rails."
RD-JSON-BREADTH-FOOTNOTE-REF-001,Reader,src/Text/Pandoc/JSON.hs,src/pandoc_py/readers/pandoc_json.py,JSON input admits reference footnotes on JSON/HTML/native rails,High,verified_smoke,smoke,,"Verified with footnote_reference oracle-generated JSON fixture across structured JSON, normalized HTML, and native round-trip rails."
RD-JSON-BREADTH-IMAGE-ATTR-STANDALONE-001,Reader,src/Text/Pandoc/JSON.hs,src/pandoc_py/readers/pandoc_json.py,JSON input admits standalone image attributes on JSON/HTML/native rails,High,verified_smoke,smoke,,"Verified with image_attrs_standalone oracle-generated JSON fixture across structured JSON, normalized HTML, and native round-trip rails."
RD-JSON-BREADTH-IMAGE-PARA-001,Reader,src/Text/Pandoc/JSON.hs,src/pandoc_py/readers/pandoc_json.py,JSON input admits image paragraphs on JSON/HTML/native rails,High,verified_smoke,smoke,,"Verified with image_paragraph oracle-generated JSON fixture across structured JSON, normalized HTML, and native round-trip rails."
RD-JSON-BREADTH-IMAGE-TITLE-001,Reader,src/Text/Pandoc/JSON.hs,src/pandoc_py/readers/pandoc_json.py,JSON input admits titled image paragraphs on JSON/HTML/native rails,High,verified_smoke,smoke,,"Verified with image_title_paragraph oracle-generated JSON fixture across structured JSON, normalized HTML, and native round-trip rails."
RD-JSON-BREADTH-OLIST-INLINE-001,Reader,src/Text/Pandoc/JSON.hs,src/pandoc_py/readers/pandoc_json.py,JSON input admits inline-bearing ordered lists on JSON/HTML/native rails,High,verified_smoke,smoke,,"Verified with ordered_list_inline oracle-generated JSON fixture across structured JSON, normalized HTML, and native round-trip rails."
RD-JSON-BREADTH-TABLE-CAPTION-001,Reader,src/Text/Pandoc/JSON.hs,src/pandoc_py/readers/pandoc_json.py,JSON input admits pipe tables with captions on JSON/HTML/native rails,High,verified_smoke,smoke,,"Verified with pipe_table_caption oracle-generated JSON fixture across structured JSON, normalized HTML, and native round-trip rails."
RD-JSON-BREADTH-REFIMAGE-001,Reader,src/Text/Pandoc/JSON.hs,src/pandoc_py/readers/pandoc_json.py,JSON input admits reference-style images on JSON/HTML/native rails,High,verified_smoke,smoke,,"Verified with reference_image oracle-generated JSON fixture across structured JSON, normalized HTML, and native round-trip rails."
RD-JSON-BREADTH-STRIKEOUT-001,Reader,src/Text/Pandoc/JSON.hs,src/pandoc_py/readers/pandoc_json.py,JSON input admits strikeout paragraphs on JSON/HTML/native rails,High,verified_smoke,smoke,,"Verified with strikeout_paragraph oracle-generated JSON fixture across structured JSON, normalized HTML, and native round-trip rails."
RD-JSON-BREADTH-SUBSUPER-001,Reader,src/Text/Pandoc/JSON.hs,src/pandoc_py/readers/pandoc_json.py,JSON input admits subscript and superscript paragraphs on JSON/HTML/native rails,High,verified_smoke,smoke,,"Verified with subscript_superscript_paragraph oracle-generated JSON fixture across structured JSON, normalized HTML, and native round-trip rails."
VER-DIFF-JSON-BREADTH-002,Verification,tests and CLI oracle,scripts/run_differential.py,"JSON-input breadth packet is smoke-verified across JSON, HTML, and native output rails",High,verified_smoke,smoke,,22 oracle-generated JSON fixtures x 3 routes = 66 passing reports in trackers/JSON_INPUT_BREADTH_PACKET_EVIDENCE.md.
RD-JSON-CONT-BQUOTE-001,Reader,src/Text/Pandoc/JSON.hs,src/pandoc_py/readers/pandoc_json.py,JSON input admits block quotes on JSON/HTML/native rails,High,verified_smoke,smoke,,"Verified with block_quote oracle-generated JSON fixture across structured JSON, normalized HTML, and native round-trip rails."
RD-JSON-CONT-SPAN-ATTR-001,Reader,src/Text/Pandoc/JSON.hs,src/pandoc_py/readers/pandoc_json.py,JSON input admits bracketed span attributes on JSON/HTML/native rails,High,verified_smoke,smoke,,"Verified with bracketed_span oracle-generated JSON fixture across structured JSON, normalized HTML, and native round-trip rails."
RD-JSON-CONT-BLIST-INLINE-001,Reader,src/Text/Pandoc/JSON.hs,src/pandoc_py/readers/pandoc_json.py,JSON input admits inline-bearing bullet lists on JSON/HTML/native rails,High,verified_smoke,smoke,,"Verified with bullet_list_inline oracle-generated JSON fixture across structured JSON, normalized HTML, and native round-trip rails."
RD-JSON-CONT-BLIST-LOOSE-001,Reader,src/Text/Pandoc/JSON.hs,src/pandoc_py/readers/pandoc_json.py,JSON input admits loose nested bullet lists on JSON/HTML/native rails,High,verified_smoke,smoke,,"Verified with bullet_list_loose_nested oracle-generated JSON fixture across structured JSON, normalized HTML, and native round-trip rails."
RD-JSON-CONT-EMPH-001,Reader,src/Text/Pandoc/JSON.hs,src/pandoc_py/readers/pandoc_json.py,JSON input admits emphasis paragraphs on JSON/HTML/native rails,High,verified_smoke,smoke,,"Verified with emphasis_paragraph oracle-generated JSON fixture across structured JSON, normalized HTML, and native round-trip rails."
RD-JSON-CONT-HEADING-ATTR-001,Reader,src/Text/Pandoc/JSON.hs,src/pandoc_py/readers/pandoc_json.py,JSON input admits heading attribute blocks on JSON/HTML/native rails,High,verified_smoke,smoke,,"Verified with heading_attrs oracle-generated JSON fixture across structured JSON, normalized HTML, and native round-trip rails."
RD-JSON-CONT-HEADING-CODE-001,Reader,src/Text/Pandoc/JSON.hs,src/pandoc_py/readers/pandoc_json.py,JSON input admits headings containing inline code on JSON/HTML/native rails,High,verified_smoke,smoke,,"Verified with heading_code_span oracle-generated JSON fixture across structured JSON, normalized HTML, and native round-trip rails."
RD-JSON-CONT-HEADING-EMPHSTRONG-001,Reader,src/Text/Pandoc/JSON.hs,src/pandoc_py/readers/pandoc_json.py,JSON input admits headings containing emphasis and strong inlines on JSON/HTML/native rails,High,verified_smoke,smoke,,"Verified with heading_emphasis_strong oracle-generated JSON fixture across structured JSON, normalized HTML, and native round-trip rails."
RD-JSON-CONT-HEADING-LINK-001,Reader,src/Text/Pandoc/JSON.hs,src/pandoc_py/readers/pandoc_json.py,JSON input admits headings containing inline links on JSON/HTML/native rails,High,verified_smoke,smoke,,"Verified with heading_link oracle-generated JSON fixture across structured JSON, normalized HTML, and native round-trip rails."
RD-JSON-CONT-INDENTED-CODE-001,Reader,src/Text/Pandoc/JSON.hs,src/pandoc_py/readers/pandoc_json.py,JSON input admits indented code blocks on JSON/HTML/native rails,High,verified_smoke,smoke,,"Verified with indented_code_block oracle-generated JSON fixture across structured JSON, normalized HTML, and native round-trip rails."
RD-JSON-CONT-LINK-001,Reader,src/Text/Pandoc/JSON.hs,src/pandoc_py/readers/pandoc_json.py,JSON input admits inline-link paragraphs on JSON/HTML/native rails,High,verified_smoke,smoke,,"Verified with link_paragraph oracle-generated JSON fixture across structured JSON, normalized HTML, and native round-trip rails."
RD-JSON-CONT-LINK-TITLE-001,Reader,src/Text/Pandoc/JSON.hs,src/pandoc_py/readers/pandoc_json.py,JSON input admits titled inline-link paragraphs on JSON/HTML/native rails,High,verified_smoke,smoke,,"Verified with link_title_paragraph oracle-generated JSON fixture across structured JSON, normalized HTML, and native round-trip rails."
RD-JSON-CONT-OLIST-001,Reader,src/Text/Pandoc/JSON.hs,src/pandoc_py/readers/pandoc_json.py,JSON input admits plain ordered lists on JSON/HTML/native rails,High,verified_smoke,smoke,,"Verified with ordered_list oracle-generated JSON fixture across structured JSON, normalized HTML, and native round-trip rails."
RD-JSON-CONT-PLAIN-001,Reader,src/Text/Pandoc/JSON.hs,src/pandoc_py/readers/pandoc_json.py,JSON input admits plain paragraphs on JSON/HTML/native rails,High,verified_smoke,smoke,,"Verified with plain_paragraph oracle-generated JSON fixture across structured JSON, normalized HTML, and native round-trip rails."
RD-JSON-CONT-REFLINK-001,Reader,src/Text/Pandoc/JSON.hs,src/pandoc_py/readers/pandoc_json.py,JSON input admits reference-style links on JSON/HTML/native rails,High,verified_smoke,smoke,,"Verified with reference_links oracle-generated JSON fixture across structured JSON, normalized HTML, and native round-trip rails."
RD-JSON-CONT-SETEXT-INLINE-001,Reader,src/Text/Pandoc/JSON.hs,src/pandoc_py/readers/pandoc_json.py,JSON input admits Setext headings containing inline code on JSON/HTML/native rails,High,verified_smoke,smoke,,"Verified with setext_heading_inline oracle-generated JSON fixture across structured JSON, normalized HTML, and native round-trip rails."
RD-JSON-CONT-SETEXT-001,Reader,src/Text/Pandoc/JSON.hs,src/pandoc_py/readers/pandoc_json.py,JSON input admits plain Setext heading pairs on JSON/HTML/native rails,High,verified_smoke,smoke,,"Verified with setext_headings oracle-generated JSON fixture across structured JSON, normalized HTML, and native round-trip rails."
RD-JSON-CONT-SOFTBREAK-001,Reader,src/Text/Pandoc/JSON.hs,src/pandoc_py/readers/pandoc_json.py,JSON input admits soft-break paragraphs on JSON/HTML/native rails,High,verified_smoke,smoke,,"Verified with softbreak_paragraph oracle-generated JSON fixture across structured JSON, normalized HTML, and native round-trip rails."
RD-JSON-CONT-STRONG-001,Reader,src/Text/Pandoc/JSON.hs,src/pandoc_py/readers/pandoc_json.py,JSON input admits strong-emphasis paragraphs on JSON/HTML/native rails,High,verified_smoke,smoke,,"Verified with strong_paragraph oracle-generated JSON fixture across structured JSON, normalized HTML, and native round-trip rails."
RD-JSON-CONT-HRULE-001,Reader,src/Text/Pandoc/JSON.hs,src/pandoc_py/readers/pandoc_json.py,JSON input admits thematic breaks on JSON/HTML/native rails,High,verified_smoke,smoke,,"Verified with thematic_break oracle-generated JSON fixture across structured JSON, normalized HTML, and native round-trip rails."
RD-JSON-CONT-TWOPARA-001,Reader,src/Text/Pandoc/JSON.hs,src/pandoc_py/readers/pandoc_json.py,JSON input admits two-paragraph documents on JSON/HTML/native rails,High,verified_smoke,smoke,,"Verified with two_paragraphs oracle-generated JSON fixture across structured JSON, normalized HTML, and native round-trip rails."
VER-DIFF-JSON-BREADTH-003,Verification,tests and CLI oracle,scripts/run_differential.py,"JSON-input continuation packet is smoke-verified across JSON, HTML, and native output rails",High,verified_smoke,smoke,,21 oracle-generated JSON fixtures x 3 routes = 63 passing reports in trackers/JSON_INPUT_CONTINUATION_PACKET_EVIDENCE.md.
RD-JSON-CLOSURE-CITE-AUTHOR-001,Reader,src/Text/Pandoc/Readers/JSON.hs,src/pandoc_py/readers/pandoc_json.py,JSON input admits author-in-text citations on JSON/HTML/native rails,Medium,verified_smoke,smoke,,"Verified with citation_author_in_text oracle-generated JSON fixture across structured JSON, normalized HTML, and native round-trip rails."
RD-JSON-CLOSURE-CITE-LOCATOR-001,Reader,src/Text/Pandoc/Readers/JSON.hs,src/pandoc_py/readers/pandoc_json.py,JSON input admits prefix-and-locator citation paragraphs on JSON/HTML/native rails,Medium,verified_smoke,smoke,,"Verified with citation_prefix_locator oracle-generated JSON fixture across structured JSON, normalized HTML, and native round-trip rails."
RD-JSON-CLOSURE-FENCED-CODE-CONTEXT-001,Reader,src/Text/Pandoc/Readers/JSON.hs,src/pandoc_py/readers/pandoc_json.py,JSON input admits fenced code blocks inside surrounding document context on JSON/HTML/native rails,Medium,verified_smoke,smoke,,"Verified with fenced_code_block_context oracle-generated JSON fixture across structured JSON, normalized HTML, and native round-trip rails."
RD-JSON-CLOSURE-FOOTNOTE-CONT-001,Reader,src/Text/Pandoc/Readers/JSON.hs,src/pandoc_py/readers/pandoc_json.py,JSON input admits continuation-style footnotes on JSON/HTML/native rails,Medium,verified_smoke,smoke,,"Verified with footnote_continuation oracle-generated JSON fixture across structured JSON, normalized HTML, and native round-trip rails."
RD-JSON-CLOSURE-INDENTED-CODE-CONTEXT-001,Reader,src/Text/Pandoc/Readers/JSON.hs,src/pandoc_py/readers/pandoc_json.py,JSON input admits indented code blocks inside surrounding document context on JSON/HTML/native rails,Medium,verified_smoke,smoke,,"Verified with indented_code_block_context oracle-generated JSON fixture across structured JSON, normalized HTML, and native round-trip rails."
RD-JSON-CLOSURE-OLIST-LOOSE-001,Reader,src/Text/Pandoc/Readers/JSON.hs,src/pandoc_py/readers/pandoc_json.py,JSON input admits loose nested ordered lists on JSON/HTML/native rails,Medium,verified_smoke,smoke,,"Verified with ordered_list_loose_nested oracle-generated JSON fixture across structured JSON, normalized HTML, and native round-trip rails."
RD-JSON-CLOSURE-TABLE-ALIGNED-001,Reader,src/Text/Pandoc/Readers/JSON.hs,src/pandoc_py/readers/pandoc_json.py,JSON input admits aligned pipe tables on JSON/HTML/native rails,Medium,verified_smoke,smoke,,"Verified with pipe_table_aligned oracle-generated JSON fixture across structured JSON, normalized HTML, and native round-trip rails."
RD-JSON-CLOSURE-TABLE-SIMPLE-001,Reader,src/Text/Pandoc/Readers/JSON.hs,src/pandoc_py/readers/pandoc_json.py,JSON input admits simple pipe tables on JSON/HTML/native rails,Medium,verified_smoke,smoke,,"Verified with pipe_table_simple oracle-generated JSON fixture across structured JSON, normalized HTML, and native round-trip rails."
RD-JSON-CLOSURE-RAWBLOCK-LATEX-FENCE-001,Reader,src/Text/Pandoc/Readers/JSON.hs,src/pandoc_py/readers/pandoc_json.py,JSON input admits fenced LaTeX raw blocks on JSON/HTML/native rails,Medium,verified_smoke,smoke,,"Verified with raw_block_latex_fence oracle-generated JSON fixture across structured JSON, normalized HTML, and native round-trip rails."
RD-JSON-CLOSURE-RAWBLOCK-TEX-CMD-001,Reader,src/Text/Pandoc/Readers/JSON.hs,src/pandoc_py/readers/pandoc_json.py,JSON input admits TeX command raw blocks on JSON/HTML/native rails,Medium,verified_smoke,smoke,,"Verified with raw_block_tex_command oracle-generated JSON fixture across structured JSON, normalized HTML, and native round-trip rails."
RD-JSON-CLOSURE-RAWBLOCK-TEX-ENV-001,Reader,src/Text/Pandoc/Readers/JSON.hs,src/pandoc_py/readers/pandoc_json.py,JSON input admits TeX environment raw blocks on JSON/HTML/native rails,Medium,verified_smoke,smoke,,"Verified with raw_block_tex_env oracle-generated JSON fixture across structured JSON, normalized HTML, and native round-trip rails."
RD-JSON-CLOSURE-RAWBLOCK-TEX-FENCE-001,Reader,src/Text/Pandoc/Readers/JSON.hs,src/pandoc_py/readers/pandoc_json.py,JSON input admits fenced TeX raw blocks on JSON/HTML/native rails,Medium,verified_smoke,smoke,,"Verified with raw_block_tex_fence oracle-generated JSON fixture across structured JSON, normalized HTML, and native round-trip rails."
RD-JSON-CLOSURE-RAWINLINE-LATEX-ATTR-001,Reader,src/Text/Pandoc/Readers/JSON.hs,src/pandoc_py/readers/pandoc_json.py,JSON input admits raw inline LaTeX with attribute syntax on JSON/HTML/native rails,Medium,verified_smoke,smoke,,"Verified with raw_inline_latex_attr oracle-generated JSON fixture across structured JSON, normalized HTML, and native round-trip rails."
RD-JSON-CLOSURE-RAWINLINE-TEX-CMD-001,Reader,src/Text/Pandoc/Readers/JSON.hs,src/pandoc_py/readers/pandoc_json.py,JSON input admits raw inline TeX commands on JSON/HTML/native rails,Medium,verified_smoke,smoke,,"Verified with raw_inline_tex_command oracle-generated JSON fixture across structured JSON, normalized HTML, and native round-trip rails."
RD-JSON-CLOSURE-HRULE-CONTEXT-001,Reader,src/Text/Pandoc/Readers/JSON.hs,src/pandoc_py/readers/pandoc_json.py,JSON input admits thematic breaks inside surrounding document context on JSON/HTML/native rails,Medium,verified_smoke,smoke,,"Verified with thematic_break_context oracle-generated JSON fixture across structured JSON, normalized HTML, and native round-trip rails."
VER-DIFF-JSON-BREADTH-004,Verification,tests/fixtures/json_input_v53/*,tests/differential/reports/json_input_v53/*,"JSON-input screen-closure packet is smoke-verified across JSON, HTML, and native output rails",Medium,verified_smoke,smoke,,15 oracle-generated JSON fixtures x 3 routes = 45 passing reports in trackers/JSON_INPUT_SCREEN_CLOSURE_EVIDENCE.md.
RD-JSON-MD-ATX-HEADING-001,Reader,src/Text/Pandoc/JSON.hs; src/Text/Pandoc/Writers/Markdown.hs,src/pandoc_py/readers/pandoc_json.py,JSON input admits plain ATX headings on markdown round-trip rail,High,verified_smoke,smoke,,Verified with atx_heading oracle-generated JSON fixture on the semantic markdown round-trip rail using oracle markdown reparse.
RD-JSON-MD-AUTOLINK-PARAGRAPH-001,Reader,src/Text/Pandoc/JSON.hs; src/Text/Pandoc/Writers/HTML.hs,src/pandoc_py/readers/pandoc_json.py,JSON input admits URI autolink paragraphs on markdown round-trip rail,High,verified_smoke,smoke,,Verified with autolink_paragraph oracle-generated JSON fixture on the semantic markdown round-trip rail using oracle markdown reparse.
RD-JSON-MD-BLOCK-QUOTE-INLINE-001,Reader,src/Text/Pandoc/JSON.hs,src/pandoc_py/readers/pandoc_json.py,JSON input admits inline block quotes on markdown round-trip rail,High,verified_smoke,smoke,,Verified with block_quote_inline oracle-generated JSON fixture on the semantic markdown round-trip rail using oracle markdown reparse.
RD-JSON-MD-BULLET-LIST-001,Reader,src/Text/Pandoc/JSON.hs,src/pandoc_py/readers/pandoc_json.py,JSON input admits tight bullet lists on markdown round-trip rail,High,verified_smoke,smoke,,Verified with bullet_list oracle-generated JSON fixture on the semantic markdown round-trip rail using oracle markdown reparse.
RD-JSON-MD-CITATION-MULTI-001,Reader,src/Text/Pandoc/JSON.hs,src/pandoc_py/readers/pandoc_json.py,JSON input admits multi-citation paragraphs on markdown round-trip rail,High,verified_smoke,smoke,,Verified with citation_multi oracle-generated JSON fixture on the semantic markdown round-trip rail using oracle markdown reparse.
RD-JSON-MD-CITATION-SIMPLE-001,Reader,src/Text/Pandoc/JSON.hs,src/pandoc_py/readers/pandoc_json.py,JSON input admits simple citation paragraphs on markdown round-trip rail,High,verified_smoke,smoke,,Verified with citation_simple oracle-generated JSON fixture on the semantic markdown round-trip rail using oracle markdown reparse.
RD-JSON-MD-CODE-SPAN-PARAGRAPH-001,Reader,src/Text/Pandoc/JSON.hs,src/pandoc_py/readers/pandoc_json.py,JSON input admits code-span paragraphs on markdown round-trip rail,High,verified_smoke,smoke,,Verified with code_span_paragraph oracle-generated JSON fixture on the semantic markdown round-trip rail using oracle markdown reparse.
RD-JSON-MD-DEFINITION-LIST-SIMPLE-001,Reader,src/Text/Pandoc/JSON.hs,src/pandoc_py/readers/pandoc_json.py,JSON input admits simple definition lists on markdown round-trip rail,High,verified_smoke,smoke,,Verified with definition_list_simple oracle-generated JSON fixture on the semantic markdown round-trip rail using oracle markdown reparse.
RD-JSON-MD-DISPLAY-MATH-BLOCK-001,Reader,src/Text/Pandoc/JSON.hs,src/pandoc_py/readers/pandoc_json.py,JSON input admits display math blocks on markdown round-trip rail,High,verified_smoke,smoke,,Verified with display_math_block oracle-generated JSON fixture on the semantic markdown round-trip rail using oracle markdown reparse.
RD-JSON-MD-EMAIL-AUTOLINK-PARAGRAPH-001,Reader,src/Text/Pandoc/JSON.hs; src/Text/Pandoc/Writers/HTML.hs,src/pandoc_py/readers/pandoc_json.py,JSON input admits email-autolink paragraphs on markdown round-trip rail,High,verified_smoke,smoke,,Verified with email_autolink_paragraph oracle-generated JSON fixture on the semantic markdown round-trip rail using oracle markdown reparse.
RD-JSON-MD-FENCED-CODE-ATTRS-001,Reader,src/Text/Pandoc/JSON.hs,src/pandoc_py/readers/pandoc_json.py,JSON input admits fenced code blocks with attributes on markdown round-trip rail,High,verified_smoke,smoke,,Verified with fenced_code_attrs oracle-generated JSON fixture on the semantic markdown round-trip rail using oracle markdown reparse.
RD-JSON-MD-FENCED-DIV-001,Reader,src/Text/Pandoc/JSON.hs,src/pandoc_py/readers/pandoc_json.py,JSON input admits fenced div blocks on markdown round-trip rail,High,verified_smoke,smoke,,Verified with fenced_div oracle-generated JSON fixture on the semantic markdown round-trip rail using oracle markdown reparse.
RD-JSON-MD-FOOTNOTE-INLINE-001,Reader,src/Text/Pandoc/JSON.hs,src/pandoc_py/readers/pandoc_json.py,JSON input admits inline footnotes on markdown round-trip rail,High,verified_smoke,smoke,,Verified with footnote_inline oracle-generated JSON fixture on the semantic markdown round-trip rail using oracle markdown reparse.
RD-JSON-MD-FOOTNOTE-REFERENCE-001,Reader,src/Text/Pandoc/JSON.hs,src/pandoc_py/readers/pandoc_json.py,JSON input admits reference footnotes on markdown round-trip rail,High,verified_smoke,smoke,,Verified with footnote_reference oracle-generated JSON fixture on the semantic markdown round-trip rail using oracle markdown reparse.
RD-JSON-MD-IMAGE-ATTRS-STANDALONE-001,Reader,src/Text/Pandoc/JSON.hs,src/pandoc_py/readers/pandoc_json.py,JSON input admits standalone image attributes on markdown round-trip rail,High,verified_smoke,smoke,,Verified with image_attrs_standalone oracle-generated JSON fixture on the semantic markdown round-trip rail using oracle markdown reparse.
RD-JSON-MD-IMAGE-PARAGRAPH-001,Reader,src/Text/Pandoc/JSON.hs,src/pandoc_py/readers/pandoc_json.py,JSON input admits image paragraphs on markdown round-trip rail,High,verified_smoke,smoke,,Verified with image_paragraph oracle-generated JSON fixture on the semantic markdown round-trip rail using oracle markdown reparse.
RD-JSON-MD-IMAGE-TITLE-PARAGRAPH-001,Reader,src/Text/Pandoc/JSON.hs,src/pandoc_py/readers/pandoc_json.py,JSON input admits titled image paragraphs on markdown round-trip rail,High,verified_smoke,smoke,,Verified with image_title_paragraph oracle-generated JSON fixture on the semantic markdown round-trip rail using oracle markdown reparse.
RD-JSON-MD-ORDERED-LIST-INLINE-001,Reader,src/Text/Pandoc/JSON.hs,src/pandoc_py/readers/pandoc_json.py,JSON input admits inline-bearing ordered lists on markdown round-trip rail,High,verified_smoke,smoke,,Verified with ordered_list_inline oracle-generated JSON fixture on the semantic markdown round-trip rail using oracle markdown reparse.
